typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,Column1
C,M,20160201,2016,2,201602,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,1000,Air,8,kg,101,FALSE,8,kg,101,FALSE,101,FALSE,0,FALSE,1526.397,0,1526.397,0,FALSE,TRUE,
C,M,20161201,2016,12,201612,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,22817,FALSE,8,kg,22817,FALSE,22817,FALSE,0,FALSE,180832.482,0,180832.482,0,FALSE,TRUE,
C,M,20161201,2016,12,201612,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,1000,Air,8,kg,662,FALSE,8,kg,662,FALSE,662,FALSE,0,FALSE,6215.099,0,6215.099,0,FALSE,TRUE,
C,M,20161201,2016,12,201612,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23479,FALSE,8,kg,23479,FALSE,23479,FALSE,0,FALSE,187047.58,0,187047.58,0,FALSE,TRUE,
C,M,20161101,2016,11,201611,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,34004,FALSE,8,kg,34004,FALSE,34004,FALSE,0,FALSE,420419.109,0,420419.109,0,FALSE,TRUE,
C,M,20161101,2016,11,201611,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,1000,Air,8,kg,399,FALSE,8,kg,399,FALSE,399,FALSE,0,FALSE,8968.57,0,8968.57,0,FALSE,TRUE,
C,M,20161101,2016,11,201611,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,34403,FALSE,8,kg,34403,FALSE,34403,FALSE,0,FALSE,429387.678,0,429387.678,0,FALSE,TRUE,
C,M,20161001,2016,10,201610,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,35044,FALSE,8,kg,35044,FALSE,35044,FALSE,0,FALSE,339993.326,0,339993.326,0,FALSE,TRUE,
C,M,20161001,2016,10,201610,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,1000,Air,8,kg,4,TRUE,-1,N/A,0,FALSE,4,TRUE,0,FALSE,14.334,0,14.334,6,FALSE,TRUE,
C,M,20161001,2016,10,201610,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,35048,TRUE,-1,N/A,0,FALSE,35048,TRUE,0,FALSE,340007.659,0,340007.659,6,FALSE,TRUE,
C,M,20160901,2016,9,201609,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,14980,FALSE,8,kg,14980,FALSE,14980,FALSE,0,FALSE,62653.777,0,62653.777,0,FALSE,TRUE,
C,M,20160901,2016,9,201609,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,1000,Air,8,kg,5034,TRUE,-1,N/A,0,FALSE,5034,TRUE,0,FALSE,54868.164,0,54868.164,6,FALSE,TRUE,
C,M,20160901,2016,9,201609,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20014,TRUE,-1,N/A,0,FALSE,20014,TRUE,0,FALSE,117521.942,0,117521.942,6,FALSE,TRUE,
C,M,20160801,2016,8,201608,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,6196,FALSE,8,kg,6196,FALSE,6196,FALSE,0,FALSE,45944.534,0,45944.534,0,FALSE,TRUE,
C,M,20160801,2016,8,201608,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,1000,Air,8,kg,2,FALSE,8,kg,2,FALSE,2,FALSE,0,FALSE,2.242,0,2.242,0,FALSE,TRUE,
C,M,20160801,2016,8,201608,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6198,FALSE,8,kg,6198,FALSE,6198,FALSE,0,FALSE,45946.776,0,45946.776,0,FALSE,TRUE,
C,M,20160701,2016,7,201607,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,9315,FALSE,8,kg,9315,FALSE,9315,FALSE,0,FALSE,97771.37,0,97771.37,0,FALSE,TRUE,
C,M,20160701,2016,7,201607,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,1000,Air,8,kg,6,TRUE,-1,N/A,0,FALSE,6,TRUE,0,FALSE,19.924,0,19.924,6,FALSE,TRUE,
C,M,20160701,2016,7,201607,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9321,TRUE,-1,N/A,0,FALSE,9321,TRUE,0,FALSE,97791.294,0,97791.294,6,FALSE,TRUE,
C,M,20160601,2016,6,201606,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,2120,FALSE,8,kg,2120,FALSE,2120,FALSE,0,FALSE,12045.348,0,12045.348,0,FALSE,TRUE,
C,M,20160701,2016,7,201607,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,3200,Road,8,kg,15000,FALSE,8,kg,15000,FALSE,15000,FALSE,0,FALSE,121330.47,116027,121330.47,0,FALSE,TRUE,
C,M,20160701,2016,7,201607,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,52394,FALSE,8,kg,52394,FALSE,52394,FALSE,0,FALSE,485277.16,477606,485277.16,0,FALSE,TRUE,
C,M,20160201,2016,2,201602,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,71142,FALSE,8,kg,71142,FALSE,71142,FALSE,0,FALSE,623612.5,614782,623612.5,0,FALSE,TRUE,
C,M,20160201,2016,2,201602,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,71142,FALSE,8,kg,71142,FALSE,71142,FALSE,0,FALSE,623612.5,614782,623612.5,0,FALSE,TRUE,
C,M,20160101,2016,1,201601,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,158280,FALSE,8,kg,158280,FALSE,158280,FALSE,0,FALSE,1408108.13,1380410,1408108.13,0,FALSE,TRUE,
C,M,20160101,2016,1,201601,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,158280,FALSE,8,kg,158280,FALSE,158280,FALSE,0,FALSE,1408108.13,1380410,1408108.13,0,FALSE,TRUE,
C,M,20160701,2016,7,201607,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,67394,FALSE,8,kg,67394,FALSE,67394,FALSE,0,FALSE,606607.63,593633,606607.63,0,FALSE,TRUE,
C,M,20160601,2016,6,201606,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,36742,FALSE,8,kg,36742,FALSE,36742,FALSE,0,FALSE,263381.32,258638,263381.32,0,FALSE,TRUE,
C,M,20160601,2016,6,201606,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,36742,FALSE,8,kg,36742,FALSE,36742,FALSE,0,FALSE,263381.32,258638,263381.32,0,FALSE,TRUE,
C,M,20160501,2016,5,201605,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,3200,Road,8,kg,15500,FALSE,8,kg,15500,FALSE,15500,FALSE,0,FALSE,125160.5,120600,125160.5,0,FALSE,TRUE,
C,M,20160501,2016,5,201605,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,12390,FALSE,8,kg,12390,FALSE,12390,FALSE,0,FALSE,56424.55,55070,56424.55,0,FALSE,TRUE,
C,M,20160501,2016,5,201605,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27890,FALSE,8,kg,27890,FALSE,27890,FALSE,0,FALSE,181585.05,175670,181585.05,0,FALSE,TRUE,
C,M,20160401,2016,4,201604,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,15750,FALSE,8,kg,15750,FALSE,15750,FALSE,0,FALSE,121416.5,117796,121416.5,0,FALSE,TRUE,
C,M,20160401,2016,4,201604,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15750,FALSE,8,kg,15750,FALSE,15750,FALSE,0,FALSE,121416.5,117796,121416.5,0,FALSE,TRUE,
C,M,20160301,2016,3,201603,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,65645,FALSE,8,kg,65645,FALSE,65645,FALSE,0,FALSE,642308.43,633595,642308.43,0,FALSE,TRUE,
C,M,20160301,2016,3,201603,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,65645,FALSE,8,kg,65645,FALSE,65645,FALSE,0,FALSE,642308.43,633595,642308.43,0,FALSE,TRUE,
C,M,20161201,2016,12,201612,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,3200,Road,8,kg,6000,FALSE,8,kg,6000,FALSE,6000,FALSE,0,FALSE,60914.56,57975,60914.56,0,FALSE,TRUE,
C,M,20161201,2016,12,201612,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,141513,FALSE,8,kg,141513,FALSE,141513,FALSE,0,FALSE,1341306.66,1318411,1341306.66,0,FALSE,TRUE,
C,M,20161201,2016,12,201612,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,147513,FALSE,8,kg,147513,FALSE,147513,FALSE,0,FALSE,1402221.22,1376386,1402221.22,0,FALSE,TRUE,
C,M,20161101,2016,11,201611,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,188974,FALSE,8,kg,188974,FALSE,188974,FALSE,0,FALSE,1592499.86,1562108,1592499.86,0,FALSE,TRUE,
C,M,20161101,2016,11,201611,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,188974,FALSE,8,kg,188974,FALSE,188974,FALSE,0,FALSE,1592499.86,1562108,1592499.86,0,FALSE,TRUE,
C,M,20161001,2016,10,201610,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,138818,FALSE,8,kg,138818,FALSE,138818,FALSE,0,FALSE,1349547.34,1330301,1349547.34,0,FALSE,TRUE,
C,M,20161001,2016,10,201610,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,138818,FALSE,8,kg,138818,FALSE,138818,FALSE,0,FALSE,1349547.34,1330301,1349547.34,0,FALSE,TRUE,
C,M,20160901,2016,9,201609,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,68730,FALSE,8,kg,68730,FALSE,68730,FALSE,0,FALSE,659882.59,648034,659882.59,0,FALSE,TRUE,
C,M,20160901,2016,9,201609,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,68730,FALSE,8,kg,68730,FALSE,68730,FALSE,0,FALSE,659882.59,648034,659882.59,0,FALSE,TRUE,
C,M,20160801,2016,8,201608,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,115314,FALSE,8,kg,115314,FALSE,115314,FALSE,0,FALSE,1120772.51,1105216,1120772.51,0,FALSE,TRUE,
C,M,20160801,2016,8,201608,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,58890,FALSE,8,kg,58890,FALSE,58890,FALSE,0,FALSE,526439.738,0,526439.738,0,FALSE,TRUE,
C,M,20160701,2016,7,201607,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,19510,FALSE,8,kg,19510,FALSE,19510,FALSE,0,FALSE,215667.223,0,215667.223,0,FALSE,TRUE,
C,M,20160201,2016,2,201602,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,6500,FALSE,8,kg,6500,FALSE,6500,FALSE,0,FALSE,111012.454,0,111012.454,0,FALSE,TRUE,
C,M,20160201,2016,2,201602,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6500,FALSE,8,kg,6500,FALSE,6500,FALSE,0,FALSE,111012.454,0,111012.454,0,FALSE,TRUE,
C,M,20160101,2016,1,201601,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,17375,FALSE,8,kg,17375,FALSE,17375,FALSE,0,FALSE,173645.514,0,173645.514,0,FALSE,TRUE,
C,M,20160101,2016,1,201601,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17375,FALSE,8,kg,17375,FALSE,17375,FALSE,0,FALSE,173645.514,0,173645.514,0,FALSE,TRUE,
C,M,20160701,2016,7,201607,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19510,FALSE,8,kg,19510,FALSE,19510,FALSE,0,FALSE,215667.223,0,215667.223,0,FALSE,TRUE,
C,M,20160601,2016,6,201606,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,14800,FALSE,8,kg,14800,FALSE,14800,FALSE,0,FALSE,203487.817,0,203487.817,0,FALSE,TRUE,
C,M,20160601,2016,6,201606,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14800,FALSE,8,kg,14800,FALSE,14800,FALSE,0,FALSE,203487.817,0,203487.817,0,FALSE,TRUE,
C,M,20160501,2016,5,201605,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,5300,FALSE,8,kg,5300,FALSE,5300,FALSE,0,FALSE,54497.371,0,54497.371,0,FALSE,TRUE,
C,M,20160501,2016,5,201605,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,1000,Air,8,kg,2,FALSE,8,kg,2,FALSE,2,FALSE,0,FALSE,64.62,0,64.62,0,FALSE,TRUE,
C,M,20160501,2016,5,201605,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5302,FALSE,8,kg,5302,FALSE,5302,FALSE,0,FALSE,54561.99,0,54561.99,0,FALSE,TRUE,
C,M,20160401,2016,4,201604,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,23205,FALSE,8,kg,23205,FALSE,23205,FALSE,0,FALSE,244338.895,0,244338.895,0,FALSE,TRUE,
C,M,20160401,2016,4,201604,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23205,FALSE,8,kg,23205,FALSE,23205,FALSE,0,FALSE,244338.895,0,244338.895,0,FALSE,TRUE,
C,M,20160301,2016,3,201603,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,28950,FALSE,8,kg,28950,FALSE,28950,FALSE,0,FALSE,336455.497,0,336455.497,0,FALSE,TRUE,
C,M,20160301,2016,3,201603,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28950,FALSE,8,kg,28950,FALSE,28950,FALSE,0,FALSE,336455.497,0,336455.497,0,FALSE,TRUE,
C,M,20161201,2016,12,201612,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,20350,FALSE,8,kg,20350,FALSE,20350,FALSE,0,FALSE,295997.15,0,295997.15,0,FALSE,TRUE,
C,M,20161201,2016,12,201612,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20350,FALSE,8,kg,20350,FALSE,20350,FALSE,0,FALSE,295997.15,0,295997.15,0,FALSE,TRUE,
C,M,20161101,2016,11,201611,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,13820,FALSE,8,kg,13820,FALSE,13820,FALSE,0,FALSE,195216.288,0,195216.288,0,FALSE,TRUE,
C,M,20161101,2016,11,201611,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13820,FALSE,8,kg,13820,FALSE,13820,FALSE,0,FALSE,195216.288,0,195216.288,0,FALSE,TRUE,
C,M,20161001,2016,10,201610,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,5750,FALSE,8,kg,5750,FALSE,5750,FALSE,0,FALSE,90358.809,0,90358.809,0,FALSE,TRUE,
C,M,20161001,2016,10,201610,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5750,FALSE,8,kg,5750,FALSE,5750,FALSE,0,FALSE,90358.809,0,90358.809,0,FALSE,TRUE,
C,M,20160901,2016,9,201609,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,24425,FALSE,8,kg,24425,FALSE,24425,FALSE,0,FALSE,293599.147,0,293599.147,0,FALSE,TRUE,
C,M,20160901,2016,9,201609,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24425,FALSE,8,kg,24425,FALSE,24425,FALSE,0,FALSE,293599.147,0,293599.147,0,FALSE,TRUE,
C,M,20170901,2017,9,201709,251,FRA,France,M,Import,0,W00,World,144,LKA,Sri Lanka,H5,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,1000,Air,8,kg,1600,FALSE,8,kg,1600,FALSE,1600,FALSE,0,FALSE,52616.771,0,52616.771,0,FALSE,TRUE,
C,M,20170601,2017,6,201706,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H5,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,1000,Air,8,kg,51,FALSE,8,kg,51,FALSE,51,FALSE,0,FALSE,1368.815,0,1368.815,0,FALSE,TRUE,
C,M,20170901,2017,9,201709,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H5,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,57493,FALSE,8,kg,57493,FALSE,57493,FALSE,0,FALSE,750716.39,737966,750716.39,0,FALSE,TRUE,
C,M,20170801,2017,8,201708,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H5,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19970,FALSE,8,kg,19970,FALSE,19970,FALSE,0,FALSE,332713.693,0,332713.693,0,FALSE,TRUE,
C,M,20170901,2017,9,201709,251,FRA,France,M,Import,0,W00,World,144,LKA,Sri Lanka,H5,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2753,FALSE,8,kg,2753,FALSE,2753,FALSE,0,FALSE,78516.489,0,78516.489,0,FALSE,TRUE,
C,M,20170801,2017,8,201708,251,FRA,France,M,Import,0,W00,World,144,LKA,Sri Lanka,H5,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,2400,FALSE,8,kg,2400,FALSE,2400,FALSE,0,FALSE,69116.032,0,69116.032,0,FALSE,TRUE,
